v_id,lng,lat,type,voltage,frequency,wkt_srid_4326
9297,-84.7790638,34.20990456,substation,,,SRID=4326;POINT(-84.779063796939 34.2099045580692)
25599,-75.33227048,40.64046001,joint,,,SRID=4326;POINT(-75.3322704787895 40.6404600070655)
28284,-112.2197521,33.50941576,merge,,,SRID=4326;POINT(-112.219752110933 33.5094157586391)
28757,-95.83529808,41.1761245,merge,,,SRID=4326;POINT(-95.835298083004 41.1761245022279)
23946,-91.17555702,30.55290849,joint,230000,60,SRID=4326;POINT(-91.175557017669 30.5529084934622)
4358,-76.15437298,41.09097855,sub_station,,,SRID=4326;POINT(-76.154372981337 41.0909785483669)
7559,-78.91337319,36.49030319,substation,,,SRID=4326;POINT(-78.913373188405 36.4903031853324)
2892,-74.96088406,40.56755638,sub_station,,,SRID=4326;POINT(-74.9608840631471 40.5675563804813)
3572,-119.4078857,48.00425464,sub_station,,,SRID=4326;POINT(-119.407885660344 48.004254643433)
9317,-86.27331271,39.8454412,substation,,,SRID=4326;POINT(-86.2733127106642 39.84544120093)
7217,-92.68738318,32.57705475,sub_station,,,SRID=4326;POINT(-92.6873831821613 32.5770547517754)
24692,-83.30411713,42.84100181,joint,,,SRID=4326;POINT(-83.3041171309449 42.8410018115116)
12676,-99.93400572,48.03575172,sub_station,,,SRID=4326;POINT(-99.9340057228522 48.0357517231232)
22183,-78.36816938,43.21521089,joint,,,SRID=4326;POINT(-78.3681693819528 43.215210894651)
9526,-93.44017259,44.75311993,station,,,SRID=4326;POINT(-93.4401725916264 44.7531199279046)
124,-121.73415,36.79792373,substation,,,SRID=4326;POINT(-121.734150012775 36.7979237277268)
15808,-113.0486637,53.82474734,substation,,,SRID=4326;POINT(-113.048663712332 53.8247473403818)
11645,-82.42971116,42.90513484,sub_station,,,SRID=4326;POINT(-82.4297111642234 42.9051348354245)
25835,-96.63703655,32.91098015,joint,138000;345000;138000,60,SRID=4326;POINT(-96.637036545356 32.9109801542779)
22915,-74.3686642,45.59444849,joint,315000,,SRID=4326;POINT(-74.3686642025157 45.5944484928189)
28306,-82.71025442,34.54247092,merge,,,SRID=4326;POINT(-82.710254418433 34.5424709196005)
19721,-110.925149,29.20445821,joint,230000,60,SRID=4326;POINT(-110.925148974416 29.2044582085493)
15894,-111.6525672,35.17320767,plant,,,SRID=4326;POINT(-111.652567177611 35.1732076657648)
19515,-111.7587215,33.4259939,joint,230000,60,SRID=4326;POINT(-111.758721508199 33.4259939024479)
8689,-97.5485378,30.14548018,station,,,SRID=4326;POINT(-97.5485377957895 30.1454801780548)
18244,-81.73230002,33.23210072,joint,,,SRID=4326;POINT(-81.7323000236879 33.2321007172795)
13078,-91.60198577,48.82777491,sub_station,,,SRID=4326;POINT(-91.6019857700032 48.8277749071576)
5321,-90.22381872,30.01824832,substation,115000,,SRID=4326;POINT(-90.2238187206604 30.0182483208269)
30790,-81.45370223,28.44317382,joint,115000;230000,,SRID=4326;POINT(-81.4537022300255 28.4431738199241)
21140,-114.9949428,35.99574357,joint,230000,60,SRID=4326;POINT(-114.994942833259 35.9957435725806)
27900,-91.23712872,38.18169631,joint,,60,SRID=4326;POINT(-91.2371287150525 38.181696305779)
28847,-100.9156492,32.33409725,merge,345000;138000;69000,,SRID=4326;POINT(-100.915649205425 32.3340972493921)
25118,-81.77224523,46.28770799,joint,,,SRID=4326;POINT(-81.7722452297638 46.2877079870361)
2783,-104.782691,39.50948084,sub_station,,,SRID=4326;POINT(-104.782691011674 39.5094808382934)
3454,-97.16335727,49.81698995,sub_station,,,SRID=4326;POINT(-97.1633572718219 49.8169899496086)
21385,-73.1695325,46.09581669,joint,,,SRID=4326;POINT(-73.1695325046543 46.0958166921188)
9823,-78.98199615,35.15403242,substation,,,SRID=4326;POINT(-78.9819961498827 35.1540324205043)
7469,-94.49487424,38.74901552,substation,,,SRID=4326;POINT(-94.4948742370449 38.7490155243948)
8793,-97.82218106,19.39320698,sub_station,,,SRID=4326;POINT(-97.8221810638918 19.3932069804804)
25503,-75.17221199,40.97849881,joint,,,SRID=4326;POINT(-75.1722119852316 40.9784988077935)
27707,-112.0135547,33.6269261,joint,,60,SRID=4326;POINT(-112.013554689683 33.6269260956052)
21793,-71.46061892,42.56621,joint,,,SRID=4326;POINT(-71.4606189204799 42.5662100018491)
17560,-104.3688858,38.85325459,substation,,,SRID=4326;POINT(-104.368885837704 38.8532545905801)
14463,-110.9698476,32.42503273,substation,,,SRID=4326;POINT(-110.969847606022 32.4250327252876)
22978,-117.1648529,47.71446328,joint,230000,,SRID=4326;POINT(-117.164852866791 47.7144632764192)
858,-70.99843189,42.16719437,substation,345000;115000,60,SRID=4326;POINT(-70.9984318926763 42.1671943691884)
15988,-103.3168796,34.2148883,station,,,SRID=4326;POINT(-103.316879623253 34.214888298975)
22305,-77.33033127,43.08252499,joint,,,SRID=4326;POINT(-77.3303312713334 43.0825249935613)
18484,-96.8079439,35.13151698,joint,,,SRID=4326;POINT(-96.8079439027686 35.1315169768607)
3452,-83.08958469,41.59696667,substation,345000,,SRID=4326;POINT(-83.0895846933161 41.5969666739574)
24025,-111.5919755,32.98387089,joint,230000,60,SRID=4326;POINT(-111.591975506509 32.9838708941924)
8048,-106.3318725,43.45003067,sub_station,,,SRID=4326;POINT(-106.331872510072 43.4500306681616)
9434,-71.25727431,42.4705399,substation,115000,60,SRID=4326;POINT(-71.2572743051794 42.4705399039369)
19324,-79.66252205,43.74368281,joint,500000,,SRID=4326;POINT(-79.6625220507732 43.7436828110534)
3738,-92.55474281,41.0928772,station,,,SRID=4326;POINT(-92.5547428126575 41.0928772010916)
3767,-97.3120116,49.13438655,sub_station,,,SRID=4326;POINT(-97.3120115990316 49.1343865515289)
3391,-78.85317914,42.98792715,sub_station,,,SRID=4326;POINT(-78.8531791414801 42.9879271452802)
30377,-78.90959184,42.97390532,joint,,,SRID=4326;POINT(-78.9095918357324 42.9739053248524)
19261,-73.41746384,45.44688241,joint,315000,,SRID=4326;POINT(-73.4174638399787 45.4468824070901)
20861,-71.75151641,46.68165229,joint,,,SRID=4326;POINT(-71.7515164063491 46.6816522890751)
19195,-96.55517577,32.83181307,joint,345000;138000;345000;138000,60,SRID=4326;POINT(-96.55517576846 32.8318130673041)
8706,-104.266328,46.38399501,substation,,,SRID=4326;POINT(-104.266328037181 46.3839950054655)
9005,-80.00981177,41.51580951,sub_station,,,SRID=4326;POINT(-80.0098117651793 41.5158095121984)
4687,-90.05024108,36.27194907,station,,,SRID=4326;POINT(-90.0502410836705 36.2719490661028)
20690,-117.2064779,33.09392942,joint,230000,,SRID=4326;POINT(-117.206477922448 33.0939294212709)
2799,-74.92551473,40.13014907,station,,,SRID=4326;POINT(-74.9255147349941 40.1301490737126)
15725,-105.2348966,38.4201426,substation,,,SRID=4326;POINT(-105.234896554907 38.4201425973908)
26059,-91.83004824,46.09700967,joint,,,SRID=4326;POINT(-91.8300482436063 46.0970096729841)
9465,-77.57725772,40.63343882,sub_station,,,SRID=4326;POINT(-77.5772577224328 40.6334388233652)
28495,-102.430519,21.33321901,merge,,,SRID=4326;POINT(-102.430519030528 21.3332190094959)
9837,-77.69018077,34.39127614,station,,,SRID=4326;POINT(-77.6901807729686 34.3912761441614)
8930,-79.9019785,44.20243349,substation,,,SRID=4326;POINT(-79.9019784993552 44.2024334885644)
5798,-78.71769571,43.15893087,sub_station,,,SRID=4326;POINT(-78.7176957109492 43.1589308743721)
27274,-81.97552697,27.73982136,joint,230000,60,SRID=4326;POINT(-81.9755269717008 27.739821358232)
7697,-109.7133402,41.66706481,sub_station,,,SRID=4326;POINT(-109.713340244458 41.667064811188)
1081,-83.64274109,34.44458222,sub_station,,,SRID=4326;POINT(-83.6427410901292 34.4445822222327)
24951,-104.8183517,38.88582602,joint,,,SRID=4326;POINT(-104.818351726642 38.8858260205283)
1002,-122.8440335,45.50743641,substation,,,SRID=4326;POINT(-122.844033471978 45.507436407504)
2823,-74.62839849,40.6229451,sub_station,,,SRID=4326;POINT(-74.6283984855765 40.6229451033839)
9035,-87.8959995,43.60100194,station,,,SRID=4326;POINT(-87.8959994965643 43.601001938506)
23475,-90.50563723,38.82465362,joint,345000;138000;345000;138000,60,SRID=4326;POINT(-90.505637226727 38.8246536159501)
23073,-111.5759763,40.092662,joint,,,SRID=4326;POINT(-111.575976331635 40.0926620034217)
21639,-95.60173375,30.1178732,joint,345000,60,SRID=4326;POINT(-95.601733749963 30.1178731970309)
4157,-97.50423542,20.50944217,substation,,,SRID=4326;POINT(-97.5042354240895 20.5094421679917)
28874,-97.51134766,30.97201216,merge,345000;138000;25000,60,SRID=4326;POINT(-97.5113476646767 30.9720121619789)
4570,-106.813376,28.44628856,substation,,,SRID=4326;POINT(-106.813376008128 28.4462885648131)
3766,-111.3946506,36.902564,substation,,,SRID=4326;POINT(-111.394650578501 36.9025640040224)
13866,-81.62285445,33.21162142,plant,,,SRID=4326;POINT(-81.6228544452488 33.2116214226553)
6013,-78.40758392,42.51999555,sub_station,,,SRID=4326;POINT(-78.4075839210671 42.5199955516301)
25736,-78.27170335,44.25674158,joint,230000,,SRID=4326;POINT(-78.27170334601 44.2567415793163)
7797,-82.99919411,34.99819713,sub_station,,,SRID=4326;POINT(-82.999194113271 34.9981971255795)
23363,-83.52499669,42.49638566,joint,345000,60,SRID=4326;POINT(-83.5249966896347 42.4963856575466)
20915,-122.5423539,46.57658669,joint,230000,,SRID=4326;POINT(-122.542353929131 46.5765866928782)
6894,-78.83779115,35.57632749,substation,,,SRID=4326;POINT(-78.837791151286 35.5763274948818)
23516,-84.4947045,34.24063369,joint,230000,,SRID=4326;POINT(-84.4947045029813 34.2406336928461)
28972,-113.5971421,47.13486947,merge,,,SRID=4326;POINT(-113.597142125462 47.1348694688495)
29007,-80.54080161,34.30251423,merge,,,SRID=4326;POINT(-80.5408016084345 34.3025142279283)
6253,-67.76723944,46.80919709,sub_station,,,SRID=4326;POINT(-67.7672394446004 46.809197094256)
23143,-96.77917464,33.06079571,joint,345000,60,SRID=4326;POINT(-96.7791746371425 33.0607957088764)
17872,-71.85976735,46.7187419,substation,,,SRID=4326;POINT(-71.8597673506728 46.7187418977322)
28931,-86.93455413,40.65311085,merge,,,SRID=4326;POINT(-86.9345541266076 40.6531108494564)
8559,-112.690324,44.70259771,sub_station,,,SRID=4326;POINT(-112.690323962143 44.7025977110694)
19580,-88.15176471,43.12803717,joint,345000;138000;345000;345000;138000;138000,60,SRID=4326;POINT(-88.1517647095898 43.128037169682)
17852,-84.7790159,49.21276461,substation,,,SRID=4326;POINT(-84.7790159005134 49.2127646065218)
3445,-71.79224189,46.72323921,substation,,,SRID=4326;POINT(-71.7922418883665 46.7232392109131)
1767,-81.76485639,29.72305606,sub_station,,,SRID=4326;POINT(-81.7648563942973 29.7230560577878)
2378,-81.7559572,41.42369864,station,,,SRID=4326;POINT(-81.7559571974722 41.4236986397582)
8433,-110.0648581,42.02700118,station,,,SRID=4326;POINT(-110.064858146045 42.027001180402)
9965,-80.86387137,32.69746098,station,,,SRID=4326;POINT(-80.86387137333 32.6974609792224)
10001,-80.62065355,32.82322196,station,,,SRID=4326;POINT(-80.6206535487302 32.8232219613624)
24173,-72.70569657,41.84469391,joint,,,SRID=4326;POINT(-72.7056965705151 41.8446939095316)
5622,-100.0281543,32.19353022,substation,138000,,SRID=4326;POINT(-100.028154254541 32.1935302186844)
21419,-73.18169659,45.89566638,joint,,,SRID=4326;POINT(-73.1816965919166 45.8956663848177)
20068,-114.817066,35.93106592,joint,230000,,SRID=4326;POINT(-114.817065986546 35.9310659209615)
5685,-93.30844828,36.5968835,station,,,SRID=4326;POINT(-93.3084482761119 36.5968835024607)
5922,-70.61783544,43.39694469,sub_station,,,SRID=4326;POINT(-70.6178354441969 43.3969446882817)
6475,-97.57407465,30.40994433,sub_station,,,SRID=4326;POINT(-97.5740746458415 30.4099443321652)
29175,-97.15738487,49.86157763,merge,,,SRID=4326;POINT(-97.1573848742371 49.8615776338777)
17860,-74.73388883,40.17916666,station,,,SRID=4326;POINT(-74.7338888339821 40.1791666551568)
30206,-104.8292649,39.68219427,joint,230000,,SRID=4326;POINT(-104.829264892317 39.6821942749836)
27115,-104.75344,39.58886376,joint,,,SRID=4326;POINT(-104.7534400032 39.5888637588448)
8534,-95.19568255,32.27666613,sub_station,,,SRID=4326;POINT(-95.1956825483036 32.2766661274636)
15934,-93.98239253,36.53163857,substation,,,SRID=4326;POINT(-93.982392534382 36.5316385732484)
18596,-84.15485755,37.89148915,joint,345000;69000,60,SRID=4326;POINT(-84.1548575477859 37.8914891535043)
11817,-93.07251837,36.22124485,station,,,SRID=4326;POINT(-93.0725183702703 36.2212448493002)
10239,-82.43436731,34.6016465,sub_station,,,SRID=4326;POINT(-82.4343673149412 34.6016464981999)
15448,-100.1544712,32.11697084,substation,345000;138000,,SRID=4326;POINT(-100.154471218056 32.1169708385838)
9083,-91.51154571,45.87065734,sub_station,,,SRID=4326;POINT(-91.5115457087192 45.8706573415446)
30146,-116.1158241,33.67366322,joint,230000,,SRID=4326;POINT(-116.11582407775 33.673663223952)
29178,-122.8748631,49.15868754,merge,,,SRID=4326;POINT(-122.874863085554 49.1586875401048)
22241,-78.00557412,42.7074796,joint,,,SRID=4326;POINT(-78.005574119323 42.7074795969205)
22930,-75.22039708,43.16054646,joint,345000;230000,60,SRID=4326;POINT(-75.2203970780826 43.1605464645799)
3316,-90.64411429,31.52439404,substation,500000;115000,,SRID=4326;POINT(-90.6441142948159 31.5243940427485)
29889,-77.64655683,43.09707543,joint,,,SRID=4326;POINT(-77.6465568292391 43.097075428057)
17390,-113.9997439,49.30901917,substation,,,SRID=4326;POINT(-113.999743864817 49.3090191686076)
8357,-84.76065739,42.25252109,station,,,SRID=4326;POINT(-84.760657390378 42.2525210860629)
4567,-106.1641695,28.5857353,station,,,SRID=4326;POINT(-106.164169465509 28.585735298879)
25581,-75.31802805,40.6647312,joint,,,SRID=4326;POINT(-75.3180280492859 40.6647311983079)
6748,-84.52623353,33.61435855,sub_station,,,SRID=4326;POINT(-84.5262335303762 33.6143585478993)
7824,-118.9920263,35.45468284,station,,,SRID=4326;POINT(-118.992026322827 35.4546828387025)
25758,-128.7137188,54.03303599,joint,500000,,SRID=4326;POINT(-128.713718845593 54.0330359934096)
19203,-118.7795375,34.77747689,joint,220000,60,SRID=4326;POINT(-118.779537489575 34.7774768898466)
20880,-78.86400429,36.09422751,joint,,,SRID=4326;POINT(-78.8640042946592 36.094227509027)
29891,-78.13714987,42.97613943,joint,,,SRID=4326;POINT(-78.1371498726073 42.9761394269019)
10017,-80.98911393,35.77993184,station,230000;100000,,SRID=4326;POINT(-80.9891139325812 35.7799318397315)
31238,-103.3021236,32.7134836,joint,,,SRID=4326;POINT(-103.302123586237 32.7134836044045)
907,-94.6973473,38.96910211,sub_station,,,SRID=4326;POINT(-94.6973473020669 38.9691021093352)
1385,-116.3846808,34.78166504,substation,230000,,SRID=4326;POINT(-116.384680839929 34.7816650370298)
1431,-114.9667575,34.84488971,station,,,SRID=4326;POINT(-114.96675751972 34.8448897097985)
1210,-123.3729646,46.98661757,sub_station,,,SRID=4326;POINT(-123.372964607098 46.9866175685499)
2201,-63.61147788,44.71298269,sub_station,,,SRID=4326;POINT(-63.6114778763913 44.7129826904236)
19662,-111.9877337,41.07481561,joint,,,SRID=4326;POINT(-111.987733694819 41.0748156087679)
6657,-78.00796223,33.94456054,substation,,,SRID=4326;POINT(-78.0079622293547 33.9445605410301)
20890,-122.170189,47.86325599,joint,230000,60,SRID=4326;POINT(-122.170189003611 47.8632559943231)
9875,-93.15374484,44.54403916,substation,,,SRID=4326;POINT(-93.1537448413751 44.5440391608377)
5103,-80.16436363,26.84066983,substation,230000,60,SRID=4326;POINT(-80.164363627803 26.8406698284788)
23001,-95.6658537,41.28082907,joint,345000;161000;161000;161000;345000;161000,60,SRID=4326;POINT(-95.6658536983129 41.2808290706239)
24913,-84.38322349,42.7274777,joint,,,SRID=4326;POINT(-84.3832234863906 42.7274777025793)
12783,-88.04906073,44.87276728,sub_station,,,SRID=4326;POINT(-88.0490607283772 44.8727672762981)
7434,-96.08801866,41.16915292,sub_station,,,SRID=4326;POINT(-96.0880186569478 41.1691529248718)
8401,-91.17345493,30.43722936,substation,69000;13800,60,SRID=4326;POINT(-91.1734549340509 30.4372293618933)
20148,-77.28056272,37.29241805,joint,,,SRID=4326;POINT(-77.2805627181311 37.2924180540428)
457,-82.46840362,27.4607096,substation,230000;138000,60,SRID=4326;POINT(-82.4684036199657 27.4607096033229)
469,-122.2422618,47.4385334,substation,,,SRID=4326;POINT(-122.242261770281 47.4385334047126)
19138,-84.34938332,39.00565776,joint,,,SRID=4326;POINT(-84.3493833208171 39.0056577560925)
19562,-100.891835,46.84320036,joint,,,SRID=4326;POINT(-100.891835023365 46.8432003582992)
23122,-83.6435249,34.16384372,joint,230000,,SRID=4326;POINT(-83.6435248997979 34.1638437243685)
27341,-100.5575792,20.91712493,joint,230000,60,SRID=4326;POINT(-100.557579182498 20.9171249274346)
21443,-69.46195491,48.34335707,joint,,,SRID=4326;POINT(-69.4619549092227 48.343357065429)
22353,-97.03200745,49.87054068,joint,,,SRID=4326;POINT(-97.0320074501516 49.8705406792343)
7883,-119.0849922,35.84130706,station,,,SRID=4326;POINT(-119.084992182255 35.8413070566272)
8846,-83.25175509,31.60989733,sub_station,,,SRID=4326;POINT(-83.2517550906803 31.6098973286612)
8815,-83.24127396,30.7138653,sub_station,,,SRID=4326;POINT(-83.2412739637589 30.7138653013956)
6611,-76.13444865,36.83945394,station,,,SRID=4326;POINT(-76.1344486451075 36.8394539389674)
16362,-100.579702,20.91039558,substation,,,SRID=4326;POINT(-100.579702004574 20.9103955840817)
18687,-87.54634387,37.62972599,joint,,,SRID=4326;POINT(-87.546343866216 37.629725987304)
23054,-91.97931779,38.98068031,joint,345000,60,SRID=4326;POINT(-91.9793177909388 38.9806803068112)
9152,-89.5942456,39.59134652,station,,,SRID=4326;POINT(-89.5942456013942 39.5913465216631)
9556,-120.4531974,35.00841344,substation,230000,,SRID=4326;POINT(-120.453197420229 35.0084134371941)
30359,-106.2302734,35.5289006,joint,345000;115000;115000,,SRID=4326;POINT(-106.230273371182 35.5289005965736)
10990,-83.44261339,42.54965125,substation,,,SRID=4326;POINT(-83.4426133896705 42.5496512490186)
3701,-87.56766545,41.56965788,station,,,SRID=4326;POINT(-87.5676654539775 41.5696578759254)
4927,-87.28962293,30.46786945,substation,230000;115000;12000,60,SRID=4326;POINT(-87.2896229260176 30.4678694545384)
19543,-112.0151906,41.06740639,joint,,,SRID=4326;POINT(-112.015190611647 41.0674063850505)
29744,-71.24684295,42.61417671,joint,115000;345000;345000;115000,60,SRID=4326;POINT(-71.2468429453638 42.6141767132709)
20511,-74.86792628,40.0344495,joint,138000;230000;230000,,SRID=4326;POINT(-74.8679262778625 40.0344494964718)
10444,-79.45122897,47.60260653,sub_station,,,SRID=4326;POINT(-79.4512289650255 47.6026065320114)
13342,-114.4466318,53.45016577,substation,,,SRID=4326;POINT(-114.446631816851 53.4501657738605)
673,-75.47283494,40.05484347,sub_station,,,SRID=4326;POINT(-75.4728349364838 40.0548434688641)
30989,-78.67386771,41.41267746,joint,230000,60,SRID=4326;POINT(-78.6738677147044 41.4126774642822)
21033,-83.26061478,41.96380921,joint,345000,,SRID=4326;POINT(-83.2606147760069 41.9638092106399)
23245,-111.9342387,33.4346486,joint,230000,60,SRID=4326;POINT(-111.934238660324 33.4346486040599)
10317,-89.96316661,30.05597103,substation,230000,,SRID=4326;POINT(-89.9631666095146 30.0559710307133)
8720,-120.3984021,46.58767515,station,,,SRID=4326;POINT(-120.398402063207 46.5876751472247)
3319,-104.5244859,48.15728469,station,,,SRID=4326;POINT(-104.524485910531 48.1572846910763)
22969,-117.1205043,47.2635845,joint,230000;230000;115000;115000,60,SRID=4326;POINT(-117.120504298855 47.2635844997398)
